audio_path,transcription
common_voice_as_32850374.mp3,ইমান অপমানৰ ভাৰখনি কান্ধত লৈ থকাতকৈ মৰাই ভাল
common_voice_as_32850375.mp3,এখন পাছপ'র্ট ছাইজ ফটো আঠা লগাই দিয়া।
common_voice_as_32850376.mp3,মই মতাতো মাত নিদিলে।
common_voice_as_32850377.mp3,এনেকৈ দুখ কৰি বহি আছা।
common_voice_as_32850378.mp3,"হুঁ, মই যাওঁ নহ'লে।"
common_voice_as_32850379.mp3,আমি গম পাই যাওঁ কোনোবা আহিছে বুলি।
common_voice_as_32850380.mp3,মানুহৰ দৰে সিহঁতো জীৱ থকা পদাৰ্থ।
common_voice_as_32850386.mp3,"ভূধৰে ক'লে- ""আজিয়েই মই একো সমিধান দিব নোৱাৰোঁ।"""
common_voice_as_32850387.mp3,বাৰিষা দিনত বেচিব পাৰিলে অতিকমেও ডেৰ হাজাৰ টকা পোৱা যাব।
common_voice_as_32850388.mp3,তোমালোক ভালে ভালে ইয়াৰ পৰা গুচি যোৱা।
common_voice_as_32850389.mp3,তাৰ পাচত ল'ৰাৰ লগতে ছোৱালীও বাগিচালৈ যাওক।
common_voice_as_32850391.mp3,এইবুলি কোৱাত সেই মানুহটো ভয়ত ৰাতিয়েই পলাই গ'ল।
common_voice_as_32850392.mp3,“বোপা-ককাৰ ৰীতিটো মইনো এৰিম কিয়?”
common_voice_as_32850394.mp3,"ভাৰতৰ অসম, মেঘালয়, উত্তৰাখণ্ড, উত্তৰ প্ৰদেশ, বিহাৰ, ঝাৰখণ্ড আৰু পশ্চিমবংগ।"
common_voice_as_32850395.mp3,তেওঁ লগতে যোগ দি কয়।
common_voice_as_32850396.mp3,একো কথা নাই।
common_voice_as_32850397.mp3,"তেওঁ ডাঙৰ হওক, হ'লে মই নিশ্চয় বিয়া কৰাই লৈ যামহি।"
common_voice_as_32850398.mp3,ছোৱালীৰ সুন্দৰ ৰূপ দেখি ৰজাৰ মোহ লাগিছিল।
common_voice_as_32850399.mp3,আপোনাক পিছত কম দিয়ক।
common_voice_as_32850400.mp3,ঈশ্বৰে তাইক তোক মিলাই দিব।
common_voice_as_32850402.mp3,কুকুৰটোৱে ও সিংহৰ নাক মুখ চেলেকি তাৰ মৰম দেখুৱায়।
common_voice_as_32850405.mp3,এৰা সেয়ে ভাল।
common_voice_as_32850407.mp3,বােকা-পানীৰে ভৰা
common_voice_as_32850408.mp3,ৰাতি হ'লেও জাহাজত আহি গা নোধোৱাকৈ তেওঁ খাব নোৱাৰে।
common_voice_as_32850409.mp3,"বামুণৰ লগতে খাব, কিন্তু কাপোৰ-কানি নিজৰ খৰচতে ল'ব লাগিব।"
common_voice_as_32850410.mp3,তেনেবোৰ কিতাপ পঢ়াও ছাত্ৰৰ কৰ্তব্যৰ ভিতৰত পৰে।
common_voice_as_32850411.mp3,"তেওঁ কুকুৰাক আদেশ দিলে, ডাক দিবলৈ।"
common_voice_as_32850412.mp3,ল'ৰাজনে তাৰ গাওঁখনৰ নাম কৈছিলে যদিও কোনেও চিনি নাপালে।
common_voice_as_32850413.mp3,"দেশৰ ডেকা-ডেকেৰীৰ দল, দেশৰ নৱ যোৱানৰ দল সাজু, হ'ব লাগিব।"
common_voice_as_32850416.mp3,ল'ৰা-ছোৱালীও জোৰ হ'ব।
common_voice_as_32850417.mp3,কালি ৰাতিহে পালোঁহি।
common_voice_as_32850419.mp3,প্ৰাইড ইষ্ট এণ্টাৰটেইনমেণ্ট প্ৰাইভেট লিমিটেড।
common_voice_as_32850420.mp3,আপুনি নিজে সুত নলওঁ বুলি কৈছিল।
common_voice_as_32850421.mp3,যি হৈছিল এটাইবোৰ এই বাটিতে আছে।
common_voice_as_32850424.mp3,এই গছৰ পাতত পোক পৰুৱা পৰিলেই পাতটো জাপ খাই যায়।
common_voice_as_32850425.mp3,"ক'ত আছে, তেনেহ'লে তোক মই ক্ষমা কৰিম।"
common_voice_as_32850426.mp3,"ল'ৰাৰ বিষয়ে ভয়, সন্দেহ যায় ক'ত?"
common_voice_as_32850427.mp3,মোৰ ল'ৰা অ' এন জি চিত কাম কৰে।
common_voice_as_32850428.mp3,কপাহীৰ চকু-লো বৈ গ'ল।
common_voice_as_32850436.mp3,"এঘাৰ বজাত স্কুললৈ অহাৰ নিয়ম, তুমি ইমান পলম কৰিলা কিয়?"
common_voice_as_32850437.mp3,"এজনীয়ে গগনা বজাইছে, আন দুজনীয়ে হাতত চাপৰি দিছে।"
common_voice_as_32850438.mp3,এইখন ছবি নিৰ্মাণ কৰা হৈছিল।
common_voice_as_32850445.mp3,তথাপি পিছৰ ছোৱাত চকুত লগা হৈ উঠিছিল।
common_voice_as_32850447.mp3,মোৰ চাইকেলৰ চেইন পৰি গৈছিল।
common_voice_as_32850448.mp3,মোৰ দেউতাই ৰয়েল এনফিল্ড এখন কিনিলে।
common_voice_as_32850454.mp3,কেতিয়াবা কেতিয়াবা সিংহই গাওঁত বৰ অত্যাচাৰ কৰে।
common_voice_as_32850458.mp3,আজি বহাগৰ ঘাই দিন
common_voice_as_32850463.mp3,ঘৰ বদলি কৰাটো কাৰো বাবে মূৰৰ কামোৰণি হৈ নপৰে।
common_voice_as_32850464.mp3,“তুমি সেই মানুহটোক জিকিব পাৰা যদি তোমাক আৰু ধন-বস্তু দিম।”
common_voice_as_32850465.mp3,বলা আই আজি ৰাতিটো আমি তাতে থাকোঁ গৈ।
common_voice_as_32850466.mp3,আজিকালি মই হিন্দী নিউজ চোৱা বাদ দিছোঁ।
common_voice_as_32850467.mp3,"আৰু তাই ভাবিলে- ""অকল ঠেকেচিয়েই নেৰোঁ।"""
common_voice_as_32850478.mp3,আমাৰ ঘৰত কেবুল কানেকচন নাই।
common_voice_as_32850479.mp3,সেই দি চলা ফুৰা নকৰি পুৰণি আলিকে ৰাখি চলাফুৰা কৰিলে
common_voice_as_32850480.mp3,পুৰণি আৰু নতুনে এনে বিলাক তর্ক বিতর্ক কৰা
common_voice_as_32850481.mp3,জীৱনৰ লক্ষ্য মানে কর্ম বাছনি।
common_voice_as_32850483.mp3,ছোৱালী দিবলৈ হেনো বহুতো ওলাইছে।
common_voice_as_32850484.mp3,মই তোমাক বৰ মিছ কৰোঁ।
common_voice_as_32850485.mp3,সকলো যা-যোগাৰ হৈ গ'ল।
common_voice_as_32850486.mp3,তাইনো কেলেই কান্দিছে?
common_voice_as_32850487.mp3,মই সেইবোৰ একো নাজানো।
common_voice_as_32850494.mp3,দুকুৰি নালাগে দুটা টকাও মোৰ হাতত নাই।
common_voice_as_32850496.mp3,মোৰ কপালততো মোনো ল'ৰা-ছোৱালী নহ'লেই।
common_voice_as_32850497.mp3,সকলো ফালে এন্ধাৰ
common_voice_as_32850498.mp3,টিভিএছ কোম্পানীৰ নতুন বাইক।
common_voice_as_32850499.mp3,দেউতাৰো সেইটোৱেই ইচ্ছা।
common_voice_as_32850500.mp3,ইফালে দেৱৰাজ ইন্দ্ৰই ঘটনাৰ খবৰ পালে।
common_voice_as_32850502.mp3,এয়াই মোৰ তেখেতৰ প্ৰতি আকৰ্ষণ থকাৰ কাৰণ।
common_voice_as_32850503.mp3,জাকে জাকে বিহু গোৱা মিৰি আহি লক্ষীমপুৰ ভৰিল।
common_voice_as_32850504.mp3,জীৱনত প্ৰথমবাৰৰ বাবে জপ তপ কৰা ধৰ্মীয় আচৰণৰ সতে জড়িত মানুহ।
common_voice_as_32850506.mp3,তেতিয়াহে বুজি পালোঁ
common_voice_as_32850507.mp3,প্ৰভু আমাৰ সহায়
common_voice_as_32850508.mp3,মোৰ কথা জানিলে নো তোৰ কি লাভ হ'ব?
common_voice_as_32850509.mp3,বৰ সুন্দৰ পৰিয়াল
common_voice_as_32850510.mp3,সেই ঘৰ ভাল মানুহ
common_voice_as_32850511.mp3,সি পলাই যোৱাৰ কাৰণ এতিয়াহে ওলাই পৰিল।
common_voice_as_32850512.mp3,জাহাজৰ পৰা নামিয়েই তেওঁ জখলাবন্ধালৈ খোজ ল'লে।
common_voice_as_32850513.mp3,কিয় তাইৰ সেই গাভৰু বয়সতো তাইকে ভাল পাবলৈ ইচ্ছা যায়।
common_voice_as_32850519.mp3,বেলেগ বেলেগ কৈ সাজিছে
common_voice_as_32850520.mp3,এশ গৰু মাৰিলে বাঘৰো মৰণ।
common_voice_as_32850522.mp3,এতিয়া আকৌ সুত নাপালে মোকৰ্দমা কৰিব খুজিছে।
common_voice_as_32850523.mp3,"পুতেকে উত্তৰ দিলে, ""সি মোক তাৰ নাম মাখি বুলি কৈছিল।"""
common_voice_as_32850524.mp3,ইফালে ৰেলখন যাবলৈ আৰম্ভ কৰিলে।
common_voice_as_32850525.mp3,বেচেলৰ কথা কি ক'ম?
common_voice_as_32850526.mp3,ইয়াৰ ভিতৰতে তিনিজনী মানৰ খবৰ আহিছে।
common_voice_as_32850528.mp3,তুমি বৰ ডাঙৰ দৰকাৰ বুলি কোৱা নাছিলা জানো?
common_voice_as_32850529.mp3,ৰ'দত সিহঁতৰ বৰ পিয়াহ লগাত সেই বৰ-পুখুৰীটোৰ পৰা পানী খাবলৈ গ'ল।
common_voice_as_32850530.mp3,এখেতৰ বাবেও এগিলাচ গাখীৰ আৰু এটা ৰসগোল্লা।
common_voice_as_32850531.mp3,বামুণে গাহৰিৰ নেজডাল এৰিব নোৱাৰা হ'ল
common_voice_as_32850534.mp3,ককাক পিতাকে কৈছিল।
common_voice_as_32850535.mp3,আজিয়েই বিয়াৰ দিন আছিল।
common_voice_as_32850536.mp3,তেখেতে কিবা বুজি পালে।
common_voice_as_32850538.mp3,লগাই দিয়া
common_voice_as_32850539.mp3,মিৰি চাংখন দপ-দপনিত আকৌ কঁপিব ধৰিলে।
common_voice_as_32850540.mp3,মোক অকলে এৰি দিয়ক।
common_voice_as_32850541.mp3,মোৰ গাড়ীৰ টেইল লাইটটো নজ্বলা হৈছে।
common_voice_as_32850542.mp3,দেউতাই স্বুলত নাম লগাই দিলে।
common_voice_as_32850543.mp3,সকলোৱে চেনিৰামকেই দোষী বুলি ধৰিলে।
common_voice_as_32850545.mp3,তাতে দেউতাই পেছাব কৰিবৰ বাবে টইলেটত সোমাল।
common_voice_as_32850546.mp3,কেতিয়াবা কিবাকিবি পিন্ধিবলৈ পাহৰি গ'ল যেনেই লাগে।
common_voice_as_32850547.mp3,আছে যদি ভাত কেইটামান দিয়ক।
common_voice_as_32850548.mp3,ইমান শুকাই-খীণাই গৈছে সিহঁত!
common_voice_as_32850549.mp3,নিউ য়েৰত গ্ৰীটিং কাৰ্ড দিছিলে।
common_voice_as_32850550.mp3,কি কৰিব! আমি ছোৱালী নিদিওঁ বুলি কোৱা নাই।
common_voice_as_32850551.mp3,বামুণৰ ঘৰত ইমান দিন এনেয়ে কাম কৰিছ।
common_voice_as_32850552.mp3,এতিয়া তেওঁৰ সম্পত্তিৰ মালিক আপুনি।
common_voice_as_32850553.mp3,পিছে মাছটোক পানীত এৰি নিদিয়ে।
common_voice_as_32850554.mp3,আৰু সেইদিনাৰ পৰা তাই আৰু গহীন হ'ল।
common_voice_as_32850555.mp3,সিফালে বাৰটামান মানুহে ছটামান গাহৰি ভাৰ কৰি আনিছে।
common_voice_as_32850556.mp3,দিয় দিবি মোক নিদিয় নাই।
common_voice_as_32850558.mp3,ঘৰ এটা এটাকৈ প্ৰায় সকলোখিনিয়েই টিনৰ হৈ উঠিল।
common_voice_as_32850559.mp3,নিশ্চয় সি কিবা ডাঙৰ জগৰ লগাইছে।
common_voice_as_32850560.mp3,আপোনাৰ নাম শুনি আপোনাৰ ওচৰলৈ আহিছোঁ মোক এটা পৰামৰ্শ দিয়ক।
common_voice_as_32850561.mp3,তেওঁৰ সমান পাপী আৰু কোনো হ'ব নোবাৰে।
common_voice_as_32850562.mp3,তেনেহ'লে বিয়াখন ভাগিল।
common_voice_as_32850563.mp3,নিশা শেষ নোহোৱাকৈ কুকুৰাই ডাক দিলে।
common_voice_as_32850564.mp3,আগতীয়াকৈ অৰ্ডাৰ দিয়া হৈছিল।
common_voice_as_32850565.mp3,মোৰখন যে টনা-আজোঁৰা কৰি আছে?
common_voice_as_32850566.mp3,"ঘৰ তেজপুৰৰ ফালে, বয়স তেইশ চৌবিশ বছৰমান হ'ব।"
common_voice_as_32850567.mp3,সি বাৰু খাইছিল কেনেকৈ?
common_voice_as_32850569.mp3,যিমান সোনকালে যাব পাৰে সিমানেই ভাল।
common_voice_as_32850570.mp3,পিছদিনা ল'ৰা জাকে কয়।
common_voice_as_32850571.mp3,নগাঁওলৈকে আহি আকৌ ঘূৰি গ'ল।
common_voice_as_32850572.mp3,তলত ইটা দি ৰাখি থোৱা আছিল।
common_voice_as_32850573.mp3,কামত মন নবহে খালি ইটো কৰো সিটো কৰোঁ।
common_voice_as_32850574.mp3,চেনিৰাম আৰু ৰূপহী তাত থকা টান হৈ উঠিল।
common_voice_as_32850576.mp3,যদি নাপাৱ তেনেহ'লে আকৌ ফিৰি আহিবি।
common_voice_as_32850578.mp3,বিয়া বুলিলে জানো মুখৰ কথাতে বিয়া হয়!
common_voice_as_32850580.mp3,মালতীৰ বিয়া নহয়।
common_voice_as_32850581.mp3,তাতে সুধি-পুছি যি হয় কৰিম।
common_voice_as_32850582.mp3,তথাপি তাক সুধিহে ক'ব পাৰিম।
common_voice_as_32850922.mp3,জিলালৈ আহিলে তেওঁৰ ঘৰতে থাকোঁ।
common_voice_as_32850923.mp3,টিভিৰ ৰিম'ট বিচাৰি পোৱা নাই।
common_voice_as_32850925.mp3,যি কৰিব লাগে মই কৰিম।
common_voice_as_32850956.mp3,এখন কিনি নল'লেনো কিয়?
common_voice_as_32850957.mp3,ঘটনাটো কোনে কৰিলে পুলিচে গম পাইছে জানো?
common_voice_as_32850958.mp3,"সহায় হোৱা, প্ৰভু, আমাৰ সহায় হোৱা।"
common_voice_as_32850959.mp3,"নিৰমায়ে দুয়োটাকে মাতিলে- ""বাছা তহঁত আহ।"""
common_voice_as_32850960.mp3,সি কেতিয়াবা হঠাতে বামুণৰ ভিতৰলৈকে সোমাই যায়।
common_voice_as_32852522.mp3,সেই সময়ত মাঘৰ বিহুৰ উৰুকাত।
common_voice_as_32852524.mp3,বাইশ-তেইশ বছৰ বয়সতে।
common_voice_as_32852525.mp3,"সিমান দিন ৰসাল থাকে, বাঢ়ে আৰু নিজৰ বংশ পৰিয়ালো বঢ়ায়।"
common_voice_as_32852526.mp3,কিহেৰে যুজখন কৰিম?
common_voice_as_32852531.mp3,সেই দিনাই ভূধৰ ঘৰলৈ উলটিল।
common_voice_as_32852533.mp3,পৰিশ্ৰমক ঘিণ কৰি নিজৰ মূৰ্খতা প্ৰকাশ ও অনিষ্ট নকৰিবা।
common_voice_as_32852534.mp3,যাবৰ সময় হ'ল।
common_voice_as_32852535.mp3,পিছে ন-বোৱাৰীক এৰি পুতেক যায় কেনেকৈ!
common_voice_as_32852552.mp3,সেয়ে ইয়াৰ এক বংশগত কাৰক থাকিব পাৰে বুলি ভবা হৈছে।
common_voice_as_32852553.mp3,মই কোনোমতেই দয়াৰামৰ বাহিৰে আনক ছোৱালী নিদিওঁ।
common_voice_as_32852557.mp3,দাৰোগাই আৰু একো নুসুধিলে।
common_voice_as_32852560.mp3,যে মই তেতিয়াই তাৰ ভিতৰত সোমাই থাকিলোঁ হেতেন
common_voice_as_32852582.mp3,গুৱাহাটী উত্তৰ-পূব ভাৰতৰ এক প্ৰধান বাণিজ্যিক আৰু শৈক্ষিক কেন্দ্ৰ।
common_voice_as_32852584.mp3,তাতে এই তিন দিনৰ ভিতৰত বিয়াৰ যোগাৰ কৰা জানো সম্ভৱ।
common_voice_as_32852585.mp3,"তেওঁ লাহে লাহে গৈ দীনাইৰ পদুলি পাই মাতিলে- ""দীনাই! অ' দীনাই।"""
common_voice_as_32852586.mp3,তই মোক তেনেকুৱা গান শিকা।
common_voice_as_32852607.mp3,শিল্পীয়ে এলবামটোত কাম কৰিছিল।
common_voice_as_32852609.mp3,তাৰ পিছত তেওঁ কটন মহাবিদ্যালয়ত ভৰ্ত্তি হয়।
common_voice_as_32852610.mp3,যেই সেই এজনীৰ লগতে চ'থাদিনালৈ বিয়া পাতিবই।
common_voice_as_32852611.mp3,তেৱোঁ নৰাইৰ নিচিনাকৈয়ে মাটিত পৰি গ'ল।
common_voice_as_32852612.mp3,"বৌৱেও টান কাম কৰিব নালাগে, ভাতমুঠি সিজাই দিলেই হ'ব।"
common_voice_as_32852613.mp3,তোমালোকে তেওঁৰ পৰা সকলো কথা জানিব পাৰিবা।
common_voice_as_32852629.mp3,উজান বজাৰ হৈছে মূলতঃ আবাসিক আৰু প্ৰশাসনিক অঞ্চল।
common_voice_as_32852630.mp3,তেতিয়াই গোটেইখন ৰৌজাল বৌজাল হ'লহেঁতেন।
common_voice_as_32852648.mp3,ওপৰত মেচিন-গান চলিয়েই থাকে।
common_voice_as_32852649.mp3,তেওঁ স্কুলৰ চাকৰি কৰিও নিজ হাতেই খেতি-বাতি কৰিছিল।
common_voice_as_32852650.mp3,পিচে এটা কথা-এতিয়াৰ পৰা আগৰ দৰে তই গোটেই বছৰ মোৰ ঘৰত খাটিব নালাগে।
common_voice_as_32852668.mp3,"একো জনোৱা নাই যেতিয়া, ময়ো নোযোৱাই ভাল।"
common_voice_as_32852669.mp3,এজন আদালতৰ নিয়ম-কাৰণ জনা মানুহক আগেয়ে কথাটো সুধি লওঁ।
common_voice_as_32852670.mp3,"এতিয়া সি তেজপুৰহে নালাগে, কি জানি অসমতেই নাই।"
common_voice_as_32852671.mp3,বৰ্তমান ই অৰুণাচল প্ৰদেশত কামেং নদী আৰু অসমত জীয়া ভৰলী বুলি জনা যায়।
common_voice_as_32852672.mp3,ভূধৰৰ হোৱালীজনীৰ নাম মালতী।
common_voice_as_32852674.mp3,"তাৰ লগতে ক'লে- ""ককাই মৰিছে, মই আছোঁ।"""
common_voice_as_32852675.mp3,চ'তৰ বিহু ওচৰ চাপিছে।
common_voice_as_32852676.mp3,সি বগলীটোক ক'লে।
common_voice_as_32852677.mp3,অলপ সময়ৰ ভিতৰতে সি উঠি বহিল আক লাহে লাহে ভাল হ'ল।
common_voice_as_32852683.mp3,মুখে দি ফেন ওলাবলৈ ধৰিলে।
common_voice_as_32852684.mp3,সেই বাটে দি মেকুৰিটো সোমোৱা অসম্ভব।
common_voice_as_32852685.mp3,ময়ো আগৰে পৰা মণিকেই দিম বুলি ভাবিছিলোঁ।
common_voice_as_32852686.mp3,তাইৰ মুখ এবাৰ দেখিলে কেতিয়াও পাহৰা নেযায়।
common_voice_as_32852687.mp3,"প'ল, জুলুকি, জাল বাই পানী ঘোলা কৰিলে।"
common_voice_as_32852708.mp3,পিছে এতিয়া দেশৰ অৱস্থা দেখিছ নহয়।
common_voice_as_32852709.mp3,এইখন ফটো আপল'ড নকৰিবি।
common_voice_as_32852710.mp3,"দাদা, এই দুখন পেজ জেৰ'ক্স কৰি দিয়ক।"
common_voice_as_32852711.mp3,সেৱা কৰাত তাৰ ঘৰ-বাৰী সকলোবোৰ সোণৰ হৈ পৰিল।
common_voice_as_32852726.mp3,দয়াৰামক কিয় বিচাৰিছে কোৱা নাইনে?
common_voice_as_32852740.mp3,মায়ে শুনিছিল ককাৰ মুখত।
common_voice_as_32852741.mp3,সেই ঠাইৰ মাটিৰ দাম তেতিয়া সিমান নাছিল।
common_voice_as_32852742.mp3,"আই আহচোন, তোৰ ওকণি চাওঁ আৰু মূৰটো আঁচুৰি দিওঁ।"
common_voice_as_32852744.mp3,লগতে চিপাহী আৰু দাৰোগাও যায়।
common_voice_as_32852746.mp3,সেই বেদনা তাই চেষ্টা কৰিও দমাব নোৱাৰিলে।
common_voice_as_32852748.mp3,পাৰলৈ চপাই আনি দেখে যে দুয়ো যোৰা লগা।
common_voice_as_32852749.mp3,"হ'ব ভাগিন, তুমি যি বিচাৰা সেয়ে হ'ব, ধৰা বাৰু মােৰ ডিঙিটোতে।"
common_voice_as_32852756.mp3,কেতিয়াবা আনৰ ঘৰত কাম কৰি থকাৰে পৰা বামুণে লৈ আহে।
common_voice_as_32852762.mp3,আৰু পিছফালে ধিমিক ধামাককৈ এটা কেৰাচিনৰ চাকি জ্বলাই থয়।
common_voice_as_32852763.mp3,মণিৰ আনন্দৰ পাৰ নোহোৱা হ'ল।
common_voice_as_32852764.mp3,আপোনাৰ ছিষ্টেম এতিয়া সাজু! এক নতুন যাত্ৰা আৰম্ভ কৰক!
common_voice_as_32852770.mp3,পদুমৰে ফুলৰ চিনেৰে শুৱনী ভৰি।
common_voice_as_32852772.mp3,ডিব্ৰুগড়লৈ গৈ পাইছানে কেতিয়াবা?
common_voice_as_32852774.mp3,সেই দেখিয়েই মই এই মানুহজনীক ছোৱালী বুলিছোঁ।
common_voice_as_32852780.mp3,ফ্লাৱাৰ বুক ষ্ট'ৰ আজি খোলা নাই।
common_voice_as_32852781.mp3,"আগতেই লিখিছোঁ, দেউতাৰ ৰেলৱেৰ ট্ৰেফিক বিভাগত চাকৰি।"
common_voice_as_32852782.mp3,ইয়াৰ ৰাজধানী আছিল বেংমৰা বা চাংমাই পথাৰ।
common_voice_as_32852783.mp3,বাৰু সেই বিষয়ে আমি কিবা এটা কৰিম।
common_voice_as_32852784.mp3,"মোক কৈছিলে- ""পাৰিলে অসমীয়া ল'ৰালৈহে বিয়া হ'ম।"""
common_voice_as_32852785.mp3,এই নাটক কোনো ৰাজনৈতিক মতবাদ সমৰ্থন কৰি লিখা হোৱা নাই।
common_voice_as_32852786.mp3,"যেনে আদৰ্শ দাসী আছিল, তেনে আদৰ্শ গৃহিণীও আছিল।"
common_voice_as_32852787.mp3,খালী কৰি দিবলৈ অকণো বেয়া নালাগিলনে?
common_voice_as_32852788.mp3,সাত হাজাৰ টকীয়া নাইকি জোতা।
common_voice_as_32852789.mp3,ভূধৰে ছোৱালী দিয়াত আপত্তি নাই বুলি জনালে।
common_voice_as_32852795.mp3,মোৰ জী গৈয়েই মোলৈ টোপোলা পঠিয়ালে।
common_voice_as_32852796.mp3,"গৈ ক'লে- ""চওঁচোন বাৰু, ইয়াৰ কি হৈছে।"""
common_voice_as_32852798.mp3,বাপেকে বাহিৰলৈ ওলাই আহি দেখিলে যে তাৰ মিঠৈ এটাইবোৰ খালে।
common_voice_as_32852799.mp3,"চাৱেঁই বা নাচাৱেঁই, খাৱেঁই বা নাখাৱেঁই, তোৰ কি?"
common_voice_as_32852815.mp3,তেতিয়াৰে পৰা শূলপাণিৰ ঘৰ ধনী মানুহ।
common_voice_as_32852817.mp3,ইয়াৰ ভিতৰতে লাহে-ধীৰে ঘৰকেইটা ভাল কৰাৰ দিহা কৰক।
common_voice_as_32852818.mp3,ভোকত জ্বলি পকি আহি সিহঁত ঘৰ পালেহি।
common_voice_as_32852819.mp3,"তেওঁ ক'লে- ""মই এতিয়াই সকলো যোগাৰ কৰিম।"""
common_voice_as_32852831.mp3,যি তথ্য বিচাৰি তেওঁ তেজপুৰলৈ আহিছিল বিনা-চেষ্টাই সি ওলাই পৰিল।
common_voice_as_32852837.mp3,"তেওঁ ক'লে- ""মই আজি একো নকওঁ।"""
common_voice_as_32852838.mp3,তাৰ শোক একোৱে কমাব নোৱাৰিলে।
common_voice_as_32852839.mp3,তেনেহ'লে সেই দেশবোৰত ওলোটা কথাবোৰ কেনেকৈ সম্ভৱ?
common_voice_as_32852852.mp3,তাতে কোনো টকাই তোমাৰ আৰ্জনৰ নহয়।
common_voice_as_32852853.mp3,চহৰৰ নাম পৰিবৰ্তিত কৰি মুম্বাই ৰখা হয়।
common_voice_as_32852854.mp3,"মানুহটোৰ চকু ঢেল খালে, হাত-ভৰি ঠৰঙা হৈ আহিল।"
common_voice_as_32852860.mp3,"বৌৱেকৰ ওচৰলৈ আহিল আৰু বৌৱেকক মাতি ক'লে- ""বৌ! এইখন কৰিছা কি?"""
common_voice_as_32852861.mp3,সেইটো কেনেকৈ হ'ব! মই জানো সদায় তোক ধৰি থাকিম!
common_voice_as_32852862.mp3,বাৰু জৰ্জ এনেদৰে কিমান দিন ফুৰিবি।
common_voice_as_32852863.mp3,তাৰ অৰ্থ মোৰ ডেকা-গাভৰুৱে ভালকৈ বুজিব নোৱাৰিলে।
common_voice_as_32852864.mp3,মই এবাৰ সুভদ্ৰাক লগ ধৰি আহোঁ।
common_voice_as_32852876.mp3,ৰেলখন যোৱাৰ আগৰ শেষ মূহুৰ্তৰ কাগজৰ কামবোৰ কৰি আছিল।
common_voice_as_32852878.mp3,তহঁত বন্ধুৰ মাজত
common_voice_as_32852879.mp3,দয়াৰামক তেওঁ পঢ়াশালিত পঢ়াইছিল।
common_voice_as_32852890.mp3,বাপেকে ধৰি বান্ধিহে বিয়া দিব খুজিছিল।
common_voice_as_32852892.mp3,যদি পুলিচে মই বুলি জানে নিশ্চয় ইয়ালৈকো বিচাৰি আহিব।
common_voice_as_32852893.mp3,যদিহে কথা বেয়া তেন্তে দয়াৰামৰ কি হ'ব?
common_voice_as_32852894.mp3,তেঁওলোকে বৰ কেৰাণীৰ লগতো দেখা কৰিলে।
common_voice_as_32852900.mp3,স্কুলীয়া বয়সৰে পৰা পঢ়াত ভাল।
common_voice_as_32852906.mp3,"ডেকাটো ভাগৰি আঁতৰ হ'লতে তাই ক'বলৈ ধৰিলে, ""চাচোন?"""
common_voice_as_32852909.mp3,মোৰ দাদা এজন ভাল টেবুল টেনিছ প্লেয়াৰ।
common_voice_as_32852915.mp3,"বাৰু, মই কৰিব লগাটো কৰিম।"
common_voice_as_32852919.mp3,কাশীনাথ তেতিয়া বুঢ়া হৈছিল।
common_voice_as_32852929.mp3,"যাম বুলিয়েই আহিছিলোঁ, কিন্তু এতিয়া যাব নোৱাৰোঁ।"
common_voice_as_32852930.mp3,দোকানৰ পৰা সুভদ্ৰাৰ ঘৰলৈ মাত্ৰ তিন-চাৰি মিনিটৰ বাট।
common_voice_as_32852931.mp3,আৰু তাপ পালে পানীয়ে যি আকৃতি ধৰে সেয়ে হ'ল ভাপ বা ধোঁৱা।
common_voice_as_32852932.mp3,তোৰ ঘৈণীয়েৰ ক'ত?
common_voice_as_32852952.mp3,এতিয়া আৰু দয়াৰামলৈ আশা কৰা মিছা।
common_voice_as_32852953.mp3,এওঁৰে ওচৰতে বহি আছে আৰু এজন মহিলা।
common_voice_as_32852954.mp3,তেওঁৰ এটা ভায়েকৰ এতিয়াও বিয়া হোৱা নাই।
common_voice_as_32852961.mp3,এতিয়াও তুমি তালৈকে আশা পালি থাকিবানে?
common_voice_as_32862065.mp3,এনেয়ে মিৰি ডেকা-গাভৰু সদায় ৰঙিয়াল।
common_voice_as_32862066.mp3,মেঘে আৰু বিজুলীয়ে যেন অন্যায় নকৰে।
common_voice_as_32862068.mp3,কালিলৈ বিয়াই আছিল।
common_voice_as_32862070.mp3,ভৰিত কেনভাচৰ জোতা।
common_voice_as_32862072.mp3,"কি কৰিব, কি নকৰিব একোকে ভাবিব নোৱৰা হ'ল।"
common_voice_as_32862079.mp3,"কথকি, তুমি কথাৰহে চহকি"
common_voice_as_32862080.mp3,দেউতাই অলপ সময় মনে মনে থাকি ক'লে।
common_voice_as_32862081.mp3,এনে ভাৰ তোৰ কিমান দিন থাকে চাম।
common_voice_as_32862082.mp3,মই তোক সদায় গৰুটো ৰখি দিম।
common_voice_as_32862088.mp3,এৰা বোপাই! ক'ত থৈছ মোৰ বাছাক লৈ আহ।
common_voice_as_32862089.mp3,আজি ভাত নাখাওঁ বুলিছোঁ?
common_voice_as_32862100.mp3,তেতিয়াৰ গুৱাহাটীত বহুত ৰাতি।
common_voice_as_32862101.mp3,তাৰ কথা শুনিয়েই লৰ মাৰে।
common_voice_as_32862104.mp3,এইখিনিতে এটা কথা কৈ থওঁ।
